project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
zendframework,467,0,0,0,43.94,0,0,0,0,0
zendframework,6815,0,0,1,24.53,1,1,0,1,0
zendframework,7379,0,0,0,40.22,0,0,0,0,0
zendframework,1800,1,0.42,6,3.11,0,2,64,8,0
zendframework,2015,0,0.7,115,0.1,0,0,597,1105,1
zendframework,7041,0,0.54,0,560.71,0,0,0,0,0
zendframework,6789,0,0,1,32.52,0,1,0,15,0
zendframework,5535,0,0.33,4,0.91,0,0,92,27,1
zendframework,6341,0,0,0,66.14,6,0,0,0,0
zendframework,2961,0,0.23,1,0.68,0,0,0,1,1
zendframework,5169,1,0.44,2,7.48,0,1,3,3,0
zendframework,1084,1,0.68,8,11.99,0,1,14,13,0
zendframework,5922,0,0.21,1,1.45,1,1,10,1,0
zendframework,7181,0,0.4,2,22.08,3,1,17,11,0
zendframework,2864,0,0,0,0.76,0,0,0,0,0
zendframework,6217,1,0.39,1,0.04,0,1,2,2,0
zendframework,2052,0,0.49,1,0,0,0,10,3,1
zendframework,3933,0,0.33,0,0.79,0,0,0,0,1
zendframework,6617,0,0,2,82.19,2,2,8,2,0
zendframework,7236,0,0.43,1,0.05,0,0,4,3,1
zendframework,1874,0,0.83,8,0.09,0,0,21,68,1
zendframework,2286,0,0.13,0,0.08,0,0,0,0,1
zendframework,6796,0,0.33,0,3.49,4,0,0,0,1
zendframework,1525,1,0.55,3,0.01,0,1,679,0,0
zendframework,3042,1,0.39,1,0.43,0,1,1,1,0
zendframework,2835,0,0.32,0,5.05,0,0,0,0,0
zendframework,1388,1,0.68,5,2.14,0,3,15,17,0
zendframework,2831,1,0.2,1,0.01,0,1,2,1,0
zendframework,2137,0,0.55,3,0.22,0,0,15,5,1
zendframework,1173,0,0.4,0,1.23,1,0,0,0,0
zendframework,578,0,0.41,16,0,0,0,416,41,1
zendframework,1727,1,0.73,5,0.12,0,1,183,141,0
zendframework,3982,0,0.29,0,5.27,0,0,0,0,0
zendframework,2024,0,0.7,2,49.29,0,0,119,3,1
zendframework,698,1,0.7,2,0,0,2,7,7,0
zendframework,4111,0,0.25,1,2.7,0,1,166,140,0
zendframework,2129,1,0.49,9,37.82,0,6,195,48,0
zendframework,1615,1,0.87,10,1.95,0,1,115,0,0
zendframework,7310,0,0.2,0,0,0,0,0,0,1
zendframework,7326,1,0.33,1,3.34,0,2,95,0,0
zendframework,6119,1,0.5,1,119.99,0,1,6,0,0
zendframework,3671,1,0.83,3,0.12,0,2,9,1,0
zendframework,4909,0,0.68,1,20.3,0,1,0,0,0
zendframework,1326,0,0.75,0,10.05,0,0,0,0,0
zendframework,7157,0,0.22,2,6.38,0,2,15,2,0
zendframework,3709,0,0.25,0,0.78,0,0,0,0,1
zendframework,582,0,0,0,1.2,1,0,0,0,1
zendframework,4169,0,0,2,12.75,0,1,30,4,0
zendframework,4027,0,0.73,0,0.6,0,0,0,0,0
zendframework,5840,0,0.55,2,1.9,6,1,6,505,0
zendframework,3,0,0.54,0,10.72,0,0,0,0,0
zendframework,2318,0,0.42,2,5.35,0,0,73,34,1
zendframework,3080,0,0.13,6,1.14,0,0,172,25,1
zendframework,6548,1,0.56,2,104.97,0,4,50,0,0
zendframework,4328,1,0.42,2,0.17,0,1,51,16,0
zendframework,5037,0,0,2,0.57,0,1,258,222,0
zendframework,3709,0,0.25,0,0.78,0,0,0,0,1
zendframework,3529,0,0.23,2,0.01,0,0,43,1,1
zendframework,1902,1,0.63,6,6.73,0,3,17,14,0
zendframework,1149,1,0.75,0,1.88,0,0,0,0,0
zendframework,5833,1,0.29,0,1.78,0,0,0,0,0
zendframework,3931,1,0.33,0,10.04,0,0,0,0,0
zendframework,2280,1,0.44,0,9.94,0,0,0,0,0
zendframework,1206,1,0.73,0,0.04,0,0,0,0,0
zendframework,83,0,0.04,33,27.14,0,6,322,207,0
zendframework,2250,1,0.73,0,0.31,0,0,0,0,0
zendframework,7263,0,0.39,1,0.38,0,2,3,1,0
zendframework,1996,1,0.53,2,0.23,0,1,33,0,0
zendframework,2292,1,0.13,0,7.03,0,0,0,0,0
zendframework,887,1,0.6,1,0.78,0,1,1,1,0
zendframework,515,0,0.26,2,6.02,1,1,30,30,0
zendframework,1220,1,0.75,0,5.05,0,0,0,0,0
zendframework,1796,0,0.73,4682,3.08,0,105,28122,85587,0
zendframework,2343,0,0,2,2.53,0,0,147,7,1
zendframework,1707,1,0.71,0,0.03,0,1,0,0,0
zendframework,6854,0,0,2,20.35,0,1,21,19,0
zendframework,618,0,0.44,0,0.23,2,0,0,0,1
zendframework,219,0,0.04,2,11.33,1,3,0,2,0
zendframework,2803,0,0.34,0,11.38,0,0,0,0,0
zendframework,337,0,0.46,0,12.11,1,0,0,0,0
zendframework,1262,1,0.68,11,0.86,0,1,116,23,0
zendframework,4491,0,0,0,60,0,0,0,0,0
zendframework,1842,0,0.75,0,0.11,0,0,0,0,1
zendframework,1460,0,0,0,5.4,3,0,0,0,0
zendframework,5815,1,0.5,0,4.15,0,0,0,0,0
zendframework,6526,0,0.2,0,106.29,0,0,0,0,0
zendframework,224,0,0,2,4.51,1,1,15,3,0
zendframework,4570,1,0.7,3,0.54,0,1,6,47,0
zendframework,678,1,0.7,1,1.58,0,3,34,7,0
zendframework,6108,0,0.34,2,110.18,2,1,16,1,0
zendframework,7139,0,0.25,1,1.8,0,1,1,1,0
zendframework,863,1,0.37,103,0.76,0,22,3585,5413,0
zendframework,3409,0,0.27,0,10.15,0,0,0,0,0
zendframework,1604,1,0.68,16,2.63,0,1,22,22,0
zendframework,1459,1,0.73,0,0,0,0,0,0,0
zendframework,3960,1,0.2,0,6.26,0,0,0,0,0
zendframework,5941,1,0.39,2,0.15,0,1,16,2,0
zendframework,3423,0,0,2,0.8,0,1,42,5,0
zendframework,498,0,0.5,1,0.94,1,1,3,3,0
zendframework,2131,0,0.14,1,0.03,0,0,7,1,1
zendframework,1372,1,0.5,1,1.52,0,1,1,0,0
zendframework,5386,0,0.33,14,2.81,0,0,941,397,1
zendframework,3709,0,0.25,0,0.78,0,0,0,0,1
zendframework,5283,1,0.7,2,7,0,3,67,52,0
zendframework,1748,1,0.55,0,0.89,0,0,0,0,0
zendframework,5278,0,0.75,0,0.01,0,0,0,0,1
zendframework,4777,0,0.14,1,16.2,0,1,0,0,0
zendframework,656,1,0.67,4,0.17,0,4,47,5,0
zendframework,5789,0,0,1,1.63,0,1,3,5,0
zendframework,1013,0,0.64,1,4.5,6,1,15,0,0
zendframework,2641,0,0.39,2,0.55,0,3,35,3,0
zendframework,7268,1,0.83,11,0.04,0,2,18,22,0
zendframework,5140,0,0,5,0.01,0,0,242,19,1
zendframework,4285,0,0.12,18,1.13,0,4,90,17,0
zendframework,6927,0,0.14,0,1.79,0,0,0,0,0
zendframework,3572,1,0.42,2,1.95,0,1,56,0,0
zendframework,1726,1,0.56,1,0,0,1,1,1,0
zendframework,5307,0,0.32,0,0.01,1,0,0,0,0
zendframework,3189,0,0.38,2,25.12,0,0,727,5,1
zendframework,1889,1,0.75,0,2.17,0,0,0,0,0
zendframework,1357,0,0.68,2,0.48,0,0,8,8,1
zendframework,4903,0,0.07,0,20.6,0,0,0,0,0
zendframework,2362,0,0.54,0,0,0,0,0,0,1
zendframework,2024,0,0.7,2,49.29,0,0,119,3,1
zendframework,1614,1,0.75,0,1.71,0,0,0,0,0
zendframework,2124,1,0.73,4,21.17,0,4,113,0,0
zendframework,2808,0,0.34,0,11.01,0,0,0,0,0
zendframework,3396,0,0.39,2,4.74,0,1,2,2,0
zendframework,4838,0,0,1,3.04,0,2,1,0,0
zendframework,7230,1,0.83,2,7.95,0,1,17,2,0
zendframework,5632,0,0.33,0,1.48,0,0,0,0,0
zendframework,5930,1,0.39,2,0.24,0,1,8,8,0
zendframework,4066,0,0,1,10.07,0,1,2,2,0
zendframework,1425,1,0.7,1,13.01,0,1,10,1,0
zendframework,1958,1,0.5,0,1.92,0,0,0,0,0
zendframework,823,1,0.68,14,1.11,0,2,405,200,0
zendframework,110,0,0.04,5184,47.78,0,15,365782,247407,0
zendframework,7532,0,0.44,1,20.06,0,1,1,1,0
zendframework,5743,1,0.22,2,77.93,0,7,184,9,0
zendframework,477,0,0.13,0,0,1,0,0,0,0
zendframework,1899,0,0.7,2,0.3,0,0,29,1,1
zendframework,2619,0,0.73,3,2.76,0,1,46,13,0
zendframework,6601,0,0,1,117.48,0,2,6,3,0
zendframework,7406,1,0.5,1,32.15,0,1,1,1,0
zendframework,669,1,0.5,1,2.12,0,1,3,3,0
zendframework,7159,0,0.22,4,28.96,4,3,26,2,0
zendframework,706,1,0.67,2,3.06,0,2,16,1,0
zendframework,3432,1,0.75,0,0.04,0,0,0,0,0
zendframework,4178,0,0.55,0,0.01,0,0,0,0,1
zendframework,69,0,0,0,43.45,0,0,0,0,0
zendframework,7364,1,0.33,0,0.99,0,0,0,0,0
zendframework,3714,1,0.83,2,0.15,0,1,9,1,0
zendframework,2180,1,0.73,4,0.02,0,1,53,5,0
zendframework,2005,0,0.49,6,4.02,0,0,299,4,1
zendframework,6756,1,0.39,3,134.27,0,10,329,2,0
zendframework,6702,0,0,7,1.22,4,4,555,38,0
zendframework,7769,0,0,0,0,1,1,0,0,0
zendframework,2329,0,0,1,0.17,2,0,2,2,1
zendframework,1945,0,0.33,0,2,0,0,0,0,1
zendframework,7529,0,0.44,1,10.91,1,1,10,10,0
zendframework,7094,0,0.22,5,10.93,9,2,127,17,0
zendframework,2417,0,0.42,2,0.12,0,1,37,13,0
zendframework,2664,0,0,0,0.02,1,0,0,0,0
zendframework,4929,0,0,0,14.07,0,0,0,0,0
zendframework,1639,1,0.5,4,2.16,0,3,79,7,0
zendframework,589,0,0,0,0.14,1,0,0,0,0
zendframework,138,0,0,4,7.69,0,3,319,54,0
zendframework,1487,1,0.68,9,0.62,0,1,17,27,0
zendframework,6592,0,0.25,2,88.97,2,4,66,3,0
zendframework,6214,1,0.73,0,97.96,0,0,0,0,0
zendframework,6329,0,0.32,0,174.31,3,0,0,0,0
zendframework,3922,0,0.49,2,11.12,1,2,52,5,0
zendframework,282,0,0.04,31,28.27,1,2,303,20,0
zendframework,983,1,0.37,6,35.49,0,2,250,0,0
zendframework,2790,0,0.42,0,12.91,0,0,0,0,0
zendframework,1484,1,0.75,0,1,0,0,0,0,0
zendframework,5291,0,0.75,0,2.45,0,0,0,0,0
zendframework,6021,0,0,2,13.08,0,1,12,1,0
zendframework,3529,0,0.23,2,0.01,0,0,43,1,1
zendframework,5109,0,0.2,7,66.92,0,20,73,26,0
zendframework,7093,0,0.25,4,0.93,0,5,114,0,0
zendframework,7237,0,0.43,1,0,0,0,4,3,1
zendframework,659,1,0.83,9,0.67,0,1,346,345,0
zendframework,1898,1,0.64,1,0.09,0,1,0,239,0
zendframework,2802,0,0.23,36,0.07,2,3,39,39,0
zendframework,688,1,0.41,2,9.1,0,1,11,7,0
zendframework,485,0,0.7,47,0,1,19,1094,128,0
zendframework,817,1,0.83,232,0,0,1,0,23125,0
zendframework,5726,0,0.33,2,0.21,2,0,20,1,1
zendframework,6684,0,0.18,0,60.3,0,0,0,0,0
zendframework,7237,0,0.43,1,0,0,0,4,3,1
zendframework,2772,0,0,0,64.16,0,0,0,0,1
zendframework,6178,0,0.44,2,5.87,0,0,27,1,1
zendframework,1883,0,0.7,4,0.57,0,0,90,56,1
zendframework,1899,0,0.7,2,0.3,0,0,29,1,1
zendframework,630,0,0.7,3,14.31,1,3,50,3,0
zendframework,2383,0,0,2,0.01,1,0,2,2,1
zendframework,4331,0,0.2,1,0.01,1,1,1,1,0
zendframework,487,0,0.25,0,0.01,1,0,0,0,0
zendframework,3500,0,0.68,2,1.04,5,2,208,0,0
zendframework,5490,0,0.2,0,95.46,3,0,0,0,0
zendframework,7281,0,0.33,0,5.83,0,0,0,0,1
zendframework,1116,1,0.75,0,0.53,0,0,0,0,0
zendframework,1841,0,0.54,0,0.37,0,0,0,0,0
zendframework,3134,0,0.44,1,0.01,0,0,0,3,1
zendframework,4607,0,0.55,2,3.04,0,1,37,1,0
zendframework,3839,0,0.64,2,0,0,4,269,37,0
zendframework,700,1,0.44,0,2.61,0,0,0,0,0
zendframework,7495,1,0.75,0,0.82,0,0,0,0,0
zendframework,4756,0,0,0,1.09,3,0,0,0,0
zendframework,1778,1,0.73,6,0.42,0,1,320,28,0
zendframework,2283,1,0.44,0,0.14,0,0,0,0,0
zendframework,6325,1,0.39,2,0.05,0,1,3,3,0
zendframework,1358,0,0.68,1,0.48,0,0,1,1,1
zendframework,6394,0,0,0,0,1,0,0,0,0
zendframework,2302,1,0.23,1,1.85,0,1,1,1,0
zendframework,2364,0,0.32,0,2.44,0,0,0,0,0
zendframework,2015,0,0.7,115,0.1,0,0,597,1105,1
zendframework,1473,1,0.75,0,3.25,0,0,0,0,0
zendframework,7199,0,0.14,1,9.4,2,1,7,1,0
zendframework,5848,0,0,2,0.3,0,0,18,7,1
zendframework,1693,1,0.42,21,1.63,0,14,904,98,0
zendframework,130,1,0.04,5388,6.18,0,22,369856,250156,0
zendframework,332,0,0.33,1,16.28,1,3,19,0,0
zendframework,483,0,0.67,5,0.29,1,1,20,20,0
zendframework,7264,0,0,2,19.28,0,4,28,1,0
zendframework,1031,1,0.75,0,14.06,0,0,0,0,0
zendframework,1906,1,0.75,0,0.25,0,0,0,0,0
zendframework,2716,0,0.42,3,0.05,0,2,62,1,0
zendframework,961,1,0.63,0,5.94,0,0,0,0,0
zendframework,2325,0,0.58,2,4.37,0,0,27,8,1
zendframework,5479,0,0,0,109.28,0,0,0,0,0
zendframework,810,1,0.68,13,0.17,0,1,428,263,0
zendframework,5546,1,0.5,2,88.62,0,2,24,4,0
zendframework,5170,0,0.44,2,24.51,0,1,35,35,0
zendframework,244,0,0.41,1,0.15,1,1,1,1,0
zendframework,3116,1,0.39,14,3.08,0,3,26,42,0
zendframework,1105,1,0.64,3,12.57,0,2,281,299,0
zendframework,2290,0,0.23,2,11.57,0,0,22,2,1
zendframework,4526,0,0.23,1,0.31,0,1,1,1,0
zendframework,1875,0,0.75,0,0.03,0,0,0,0,1
zendframework,5918,0,0.38,3,1.84,0,12,150,31,0
zendframework,5276,1,0.2,1,0.01,0,1,1,0,0
zendframework,3272,0,0,0,12.95,0,0,0,0,0
zendframework,2877,1,0.54,0,14.13,0,0,0,0,0
zendframework,1642,0,0.71,33,2.5,0,0,72,72,1
zendframework,5208,0,0.75,0,21.02,3,0,0,0,0
zendframework,4161,0,0.56,0,11.19,0,0,0,0,0
zendframework,3379,0,0.49,632,2.3,0,1176,33172,8783,0
zendframework,5596,1,0.4,4,24.29,0,8,1,5,0
zendframework,3415,0,0.75,0,2.42,0,0,0,0,0
zendframework,4967,0,0.2,0,0.63,0,0,0,0,1
zendframework,5326,0,0.32,0,0.31,3,0,0,0,0
zendframework,3984,0,0,1,0.17,0,0,1,1,1
zendframework,2671,0,0,0,0.72,0,0,0,0,0
zendframework,4500,1,0.39,3,4.75,0,3,56,1,0
zendframework,1201,0,0.4,5,2.71,0,7,390,83,0
zendframework,3645,0,0,1,4.34,0,1,9,1,0
zendframework,1919,1,0.67,1,5.29,0,1,6,1,0
zendframework,7303,1,0.38,1,2.16,0,1,109,4,0
zendframework,5235,0,0.64,3,3.01,5,8,64,0,0
zendframework,2205,0,0.18,14,1.16,0,0,271,21,1
zendframework,1277,1,0.68,3,1.95,0,1,11,14,0
zendframework,6912,1,0.49,2,0.02,0,4,45,1,0
zendframework,1890,0,0.73,34,9.15,0,0,1034,368,1
zendframework,7034,1,0.54,0,2.47,0,0,0,0,0
zendframework,1672,1,0.42,13,0.98,0,1,1120,3,0
zendframework,2870,0,0.75,0,16.52,3,0,0,0,0
zendframework,2254,1,0.75,0,0.63,0,0,0,0,0
zendframework,1042,1,0.83,1,23.8,0,1,1,0,0
zendframework,979,1,0.37,2,0,0,1,12,4,0
zendframework,880,1,0.33,58,6.11,0,11,870,543,0
zendframework,3933,0,0.33,0,0.79,0,0,0,0,1
zendframework,5234,0,0.39,1,14.56,0,1,2,1,0
zendframework,7480,1,0.75,0,2.02,0,0,0,0,0
zendframework,304,0,0.27,0,24.11,1,0,0,0,0
zendframework,4871,0,0,0,28.11,4,0,0,0,0
zendframework,3995,0,0.59,8,318.71,0,28,1953,0,0
zendframework,4893,0,0,1,22.38,0,1,1,1,0
zendframework,3354,0,0.2,0,2.3,0,0,0,0,0
zendframework,3973,0,0.07,0,6.34,0,0,0,0,0
zendframework,5837,0,0.39,1,0,2,1,1,1,0
zendframework,1108,1,0.68,7,11.22,0,2,183,17,0
zendframework,2343,0,0,2,2.53,0,0,147,7,1
zendframework,3287,1,0.29,3,10.01,0,3,56,7,0
zendframework,6980,0,0.11,3,0.07,0,1,6,10,0
zendframework,6091,0,0,0,7.84,4,0,0,0,0
zendframework,4070,1,0.27,0,29.25,0,0,0,0,0
zendframework,7345,0,0,1,0.49,0,1,1,1,0
zendframework,1256,1,0.68,13,0.85,0,1,52,35,0
zendframework,988,1,0.54,0,3.86,0,0,0,0,0
zendframework,7281,0,0.33,0,5.83,0,0,0,0,1
zendframework,3542,0,0.73,0,0.01,0,0,0,0,0
zendframework,1607,1,0.55,0,1.99,0,0,0,0,0
zendframework,1252,1,0.7,1,0,0,2,1,1,0
zendframework,3266,0,0,0,11.71,0,0,0,0,0
zendframework,2223,0,0.5,0,0.96,0,0,0,0,0
zendframework,6710,0,0,0,0,0,0,0,0,0
zendframework,2441,0,0.42,1,3.57,0,1,2,1,0
zendframework,2731,1,0.27,2,5.83,0,1,8,0,0
zendframework,4776,0,0,2,16.23,0,6,148,66,0
zendframework,2624,0,0.73,2,0.93,0,0,26,4,1
zendframework,5824,0,0.42,1,0,0,1,0,4,0
zendframework,6635,0,0,1,93.25,0,2,1,1,0
zendframework,4235,0,0.68,1,0,0,1,2,2,0
zendframework,2304,1,0.42,1,7.03,0,1,1,1,0
zendframework,2279,1,0.53,2,0.17,0,1,30,1,0
zendframework,2002,1,0.41,1,0.07,0,1,1,1,0
zendframework,674,1,0.29,1,0.03,0,1,1,1,0
zendframework,5148,0,0.18,2,17.05,3,2,17,0,0
zendframework,4529,0,0.25,0,0.15,0,0,0,0,0
zendframework,2264,0,0,0,0.01,0,0,0,0,1
zendframework,7237,0,0.43,1,0,0,0,4,3,1
zendframework,7310,0,0.2,0,0,0,0,0,0,1
zendframework,3188,0,0.38,2,0.04,0,0,729,7,1
zendframework,655,1,0.67,6,0.34,0,3,281,31,0
zendframework,1107,0,0.68,98,0,0,0,317,582,1
zendframework,5447,0,0.22,3,115.31,0,6,163,4,0
zendframework,6261,1,0.17,0,5.48,0,0,0,0,0
zendframework,1049,1,0.56,0,10.28,0,0,0,0,0
zendframework,2624,0,0.73,2,0.93,0,0,26,4,1
zendframework,6540,0,0.18,0,46.43,0,0,0,0,0
zendframework,4561,0,0.05,2,0.07,0,0,40,4,1
zendframework,7554,0,0,6,0.61,0,0,94,2,1
zendframework,5880,1,0.55,0,1.09,0,0,0,0,0
zendframework,1836,0,0.1,2,1.93,4,1,2,2,0
zendframework,5855,0,0.39,1,17.13,0,4,16,0,0
zendframework,2837,0,0.33,2,13.87,0,0,0,14,1
zendframework,5013,1,0.53,2,59.11,0,1,14,5,0
zendframework,5758,0,0.31,8,141.58,0,11,140,28,0
zendframework,1590,1,0.75,0,1.97,0,0,0,0,0
zendframework,2112,1,0.68,1,0.36,0,2,6,8,0
zendframework,7249,0,0,0,372.08,0,0,0,0,0
zendframework,1890,0,0.73,34,9.15,0,0,1034,368,1
zendframework,3570,0,0.14,0,57.53,14,0,0,0,0
zendframework,7307,1,0.38,3,6.78,0,6,120,24,0
zendframework,5216,1,0.4,1,17.36,0,1,4,0,0
zendframework,460,0,0.04,23,0.98,1,1,371,355,0
zendframework,594,0,0.13,0,1.79,1,0,0,0,0
zendframework,3983,0,0,2,6,0,0,58,20,1
zendframework,2672,0,0.35,0,0.51,0,0,0,0,0
zendframework,3950,0,0.34,0,7.91,0,0,0,0,0
zendframework,2065,0,0.71,1,0.01,0,0,0,0,1
zendframework,5083,0,0.33,1,0.81,0,1,0,2,0
zendframework,834,1,0.44,0,2.79,0,0,0,0,0
zendframework,5347,0,0.38,2,4.9,0,1,36,0,0
zendframework,6029,0,0.75,0,0,0,0,0,0,1
zendframework,1979,1,0.83,1,0.01,0,1,10,0,0
zendframework,5764,0,0.39,1,21.64,1,1,4,5,0
zendframework,1927,1,0.75,0,0.6,0,0,0,0,0
zendframework,4988,0,0,0,1.11,0,0,0,0,1
zendframework,4337,1,0.44,1,1.35,0,1,5,3,0
zendframework,6600,0,0,0,176.99,2,0,0,0,0
zendframework,1221,1,0.5,0,1.36,0,0,0,0,0
zendframework,666,1,0.73,0,0.91,0,0,0,0,0
zendframework,6771,0,0,1,0,0,0,2,3,1
zendframework,1354,0,0.68,4,0.48,0,0,5,5,1
zendframework,3189,0,0.38,2,25.12,0,0,727,5,1
zendframework,584,0,0,0,0.05,1,0,0,0,0
zendframework,387,0,0.04,8,5.84,1,1,8,8,0
zendframework,7236,0,0.43,1,0.05,0,0,4,3,1
zendframework,3589,0,0.36,1,0.63,0,1,8,2,0
zendframework,2329,0,0,1,0.17,2,0,2,2,1
zendframework,2660,1,0.35,0,0.11,0,0,0,0,0
zendframework,2688,0,0.73,0,2.92,0,0,0,0,0
zendframework,1327,1,0.73,0,0.05,0,0,0,0,0
zendframework,5060,0,0.42,3,50.01,2,2,148,0,0
zendframework,4412,0,0.23,3,3,0,2,65,35,0
zendframework,5365,1,0.43,0,67.98,0,0,0,0,0
zendframework,3813,1,0.7,3,0.86,0,1,34,3,0
zendframework,686,0,0.54,0,10.82,1,0,0,0,1
zendframework,6652,0,0.17,1,0.01,2,1,152,152,0
zendframework,1463,1,0.75,0,3.92,0,0,0,0,0
zendframework,2356,0,0.07,0,0.32,1,0,0,0,0
zendframework,1894,0,0.7,40,0.24,0,0,177,176,1
zendframework,5863,0,0.39,41,21.21,0,12,84,42,0
zendframework,2405,0,0.35,0,7.38,0,0,0,0,0
zendframework,5457,1,0.2,2,10.54,0,3,39,0,0
zendframework,7334,1,0.38,4,0.35,0,2,22,2,0
zendframework,5633,1,0.5,0,61.11,0,0,0,0,0
zendframework,3329,0,0.29,0,0,0,0,0,0,1
zendframework,5257,0,0.17,1,0,1,1,1,1,0
zendframework,140,0,0.2,1,0.02,0,1,1,1,0
zendframework,2774,0,0.25,1,24.18,0,1,29,2,0
zendframework,363,0,0.04,3,1.75,1,3,48,25,0
zendframework,6494,1,0.29,1,9.05,0,3,10,0,0
zendframework,2670,0,0,0,42.36,0,0,0,0,0
zendframework,72,0,0.04,20,41.76,0,3,251,83,0
zendframework,31,0,0.68,390,1.11,0,97,4035,1931,0
zendframework,6178,0,0.44,2,5.87,0,0,27,1,1
zendframework,4869,0,0.33,1,0.01,1,1,1,1,0
zendframework,2994,1,0.5,0,0.4,0,0,0,0,0
zendframework,5408,1,0.75,0,2.53,0,0,0,0,0
zendframework,4636,0,0,2,0.25,0,1,4,7,0
zendframework,5350,1,0.39,2,0.47,0,1,3,3,0
zendframework,189,0,0.54,0,0.78,1,0,0,0,0
zendframework,1890,0,0.73,34,9.15,0,0,1034,368,1
zendframework,6562,0,0.2,1,0.07,8,0,4,2,1
zendframework,5899,1,0.39,1,0.03,0,1,1,2,0
zendframework,2786,1,0.83,1,0.01,0,1,1,1,0
zendframework,373,0,0.1,4,0.79,1,3,165,0,0
zendframework,6213,1,0.39,2,0.01,0,1,2,2,0
zendframework,4280,1,0.67,0,19.32,0,0,0,0,0
zendframework,7579,0,0.41,1,224.01,1,3,10,1,0
zendframework,1470,1,0.63,24,9.49,0,15,1622,1007,0
zendframework,5851,1,0.2,0,167.86,0,0,0,0,0
zendframework,1828,0,0.73,3,4.54,0,1,204,9,0
zendframework,2395,0,0,0,10.8,2,0,0,0,0
zendframework,2762,0,0.68,1,0.14,0,1,4,4,0
zendframework,4303,1,0.44,1,5.4,0,2,5,5,0
zendframework,3933,0,0.33,0,0.79,0,0,0,0,1
zendframework,7023,0,0.25,0,3.5,0,0,0,0,0
zendframework,4754,0,0.68,1,1.79,0,1,1,1,0
zendframework,6338,0,0,45,167.61,2,278,1556,377,0
zendframework,6997,0,0.18,0,1.56,0,0,0,0,0
zendframework,2624,0,0.73,2,0.93,0,0,26,4,1
zendframework,26,0,0.13,0,0.19,0,0,0,0,0
zendframework,1360,0,0.68,4,0.47,0,0,5,5,1
zendframework,5293,0,0.38,2,5.19,0,1,99,9,0
zendframework,116,0,0,0,302.32,2,0,0,0,0
zendframework,3481,0,0.25,0,0,0,0,0,0,1
zendframework,1717,1,0.42,50,0.23,0,13,2025,1355,0
zendframework,2838,0,0.64,2,4.96,1,1,11,1,0
zendframework,2883,1,0.75,0,2.93,0,0,0,0,0
zendframework,7184,0,0,2,20.56,2,7,23,7,0
zendframework,2285,1,0.67,1,9.19,0,1,1,1,0
zendframework,797,0,0.54,0,79.95,0,0,0,0,0
zendframework,5278,0,0.75,0,0.01,0,0,0,0,1
zendframework,2834,1,0.42,0,0.22,0,0,0,0,0
zendframework,1913,1,0.55,1,5.91,0,5,30,9,0
zendframework,6268,0,0.55,2,75.08,4,1,35,23,0
zendframework,2235,1,0.83,2,0.01,0,1,1,2,0
zendframework,902,0,0.25,1,0.02,0,2,177,0,0
zendframework,776,1,0.5,0,16.45,0,0,0,0,0
zendframework,2226,1,0.67,2,5.24,0,1,19,2,0
zendframework,5528,1,0.14,0,0.57,0,0,0,0,0
zendframework,2012,1,0.83,1,0.01,0,1,5,0,0
zendframework,2764,0,0,1,2.07,0,1,1,1,0
zendframework,4631,0,0.39,11,8.75,0,1,0,44,0
zendframework,6336,0,0.39,2,58.51,0,1,2,3,0
zendframework,5419,0,0,0,1.81,0,0,0,0,0
zendframework,6940,0,0.39,1,0.15,1,1,0,4,0
zendframework,4055,0,0.33,3,11.83,0,6,61,75,0
zendframework,2046,1,0.44,0,0,0,0,0,0,0
zendframework,1363,0,0.4,2,50.77,7,1,642,0,0
zendframework,7200,1,0.42,2,0.01,0,1,13,1,0
zendframework,3385,1,0.36,3,5.67,0,4,43,19,0
zendframework,403,0,0.04,1,3.85,1,1,27,30,0
zendframework,3276,0,0.55,0,4.69,0,0,0,0,1
zendframework,5644,0,0,0,68.63,0,0,0,0,0
zendframework,2198,1,0.67,1,1.15,0,1,14,0,0
zendframework,6752,0,0.21,2,134.45,1,2,33,1,0
zendframework,4906,0,0.07,0,20.57,0,0,0,0,0
zendframework,826,1,0.75,0,0.36,0,0,0,0,0
zendframework,1352,0,0.68,1,0.48,0,0,1,1,1
zendframework,1106,1,0.7,1,11.39,0,1,2,1,0
zendframework,2935,0,0,1,8.52,1,1,20,0,0
zendframework,1970,1,0.33,1,1.35,0,4,114,0,0
zendframework,1404,1,0.67,1,0.45,0,2,1,2,0
zendframework,3986,0,0,1,0,1,1,2,2,0
zendframework,1729,1,0.73,3,0.1,0,1,6,8,0
zendframework,5793,1,0.8,1,26.4,0,4,4,1,0
zendframework,845,0,0.75,0,1.17,2,0,0,0,1
zendframework,7062,0,0.11,5,9.84,0,1,0,8,0
zendframework,455,0,0.04,6,3.25,2,0,42,13,1
zendframework,7344,0,0,10,0.76,1,1,25,26,0
zendframework,4421,0,0.39,114,19.13,0,3,156,156,0
zendframework,1691,1,0.23,14,0.91,0,1,73,72,0
zendframework,2350,0,0,1,1.17,1,4,4,0,0
zendframework,6449,0,0,1,0.01,0,1,1,1,0
zendframework,1884,0,0.57,4,0.08,0,0,203,7,1
zendframework,315,0,0.04,167,19.96,1,2,1895,1743,0
zendframework,6339,0,0.07,20,0.06,0,0,2252,74,1
